Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
LQD2805,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712527,C30111 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LPI8521,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636877,C30112 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQF2956,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713415,C30113 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KYT2363,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637228,C30114 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQH2917,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712849,C30115 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KYT2364,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637217,C30116 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWW3031,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713095,C30117 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KXC3593,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713130,C30118 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KXH4041,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713112,C30119 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KXN5023,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB713374,C30120 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KYV2654,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633875,C30121 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYV2653,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B632178,C30122 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYV2652,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B631827,C30123 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXQ2887,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB706213,C30124 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KOX1293,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B601751,C30125 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXS3183,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB716147,C30126 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KYU2315,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633976,C30127 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUB2393,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B602175,C30128 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUD2249,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B599429,C30129 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRQ0820,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605448,C30130 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRT0874,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605043,C30131 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRX0853,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B600967,C30132 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LLD9148,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711252,C30133 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
LLD9145,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711369,C30134 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
LLD9138,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711863,C30135 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYU4345,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711881,C30136 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYR4673,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711899,C30137 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYO2522,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711895,C30138 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYK6007,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711952,C30139 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KYJ5777,2010,Diesel,2711,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384078AB711286,C30140 ,30 ONBUS BASIC URB S/AR C/ELEV,09/11/10 18:37
KXR6074,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB725702,C30141 ,28 MIDIONBUS URBAN S/AR C/ELEV,30/03/11 11:12
KXR6076,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB744334,C30142 ,28 MIDIONBUS URBAN S/AR C/ELEV,30/03/11 11:12
KXR6075,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB745008,C30143 ,28 MIDIONBUS URBAN S/AR C/ELEV,30/03/11 11:12
KXQ3400,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB745048,C30144 ,28 MIDIONBUS URBAN S/AR C/ELEV,30/03/11 11:13
KXV7273,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB765895,C30145 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:13
KVI2257,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B527655,C30146 ,30 ONIBUS URBANO,09/11/10 18:37
KPT0503,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B527853,C30147 ,30 ONIBUS URBANO,09/11/10 18:37
KVN4875,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB765931,C30148 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:13
KXV7271,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB766279,C30149 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:13
KVT4748,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB766553,C30150 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:30
KVX4482,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB768057,C30151 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:16
KVW4877,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB769222,C30152 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:17
KVR4567,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB745645,C30153 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:19
KXV7272,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB745650,C30154 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:21
KVU4421,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB769232,C30155 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:22
KVV4807,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB745638,C30156 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/04/11 14:25
KXQ3399,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB771995,C30157 ,28 MIDIONBUS URBAN S/AR C/ELEV,30/03/11 11:13
KYX4225,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760566,C30158 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:05
KYX4224,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760598,C30159 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:06
KYX4223,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760604,C30160 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:06
LSP3634,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760609,C30161 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:07
LSP3633,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760638,C30162 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:08
KYZ4702,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760643,C30163 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:08
KVT7068,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858447,C30164 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:46
LTB4302,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857959,C30165 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 14:28
KQN9657,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857957,C30166 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 15:01
LTL4305,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB857948,C30167 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/09/12 15:01
KVT7067,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067VB858866,C30168 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:07
KPW2209,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858858,C30169 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:08
LSP4592,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858841,C30170 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:10
LSV4501,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858870,C30171 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:10
KQB1810,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858860,C30172 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:09
LSR4537,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858874,C30173 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:08
LTF4243,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858850,C30174 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:12
KQS2509,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858882,C30175 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:12
KQN9656,2012,Diesel,2866,MBB OF 1519 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067CB858877,C30176 ,28 MIDIONBUS URBAN S/AR C/ELEV,26/10/12 16:14
LPF1877,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528350,C30177 ,30 ONIBUS URBANO,09/11/10 18:37
KUS7082,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528916,C30178 ,30 ONIBUS URBANO,09/11/10 18:37
LUN1588,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528903,C30179 ,30 ONIBUS URBANO,09/11/10 18:37
KRM0519,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528556,C30180 ,30 ONIBUS URBANO,09/11/10 18:37
KRC7897,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528600,C30181 ,30 ONIBUS URBANO,09/11/10 18:37
KQR0715,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528628,C30182 ,30 ONIBUS URBANO,09/11/10 18:37
KPL0508,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528523,C30183 ,30 ONIBUS URBANO,09/11/10 18:37
KXZ0880,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B528910,C30184 ,30 ONIBUS URBANO,09/11/10 18:37
LPA4001,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B533695,C30185 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LAH9638,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM38440677B534162,C30186 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPB2480,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B533706,C30187 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPB2479,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B533700,C30188 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LAH9637,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM38440677B534144,C30189 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KUU8234,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B541767,C30190 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWP1509,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B567696,C30191 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVG2462,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568525,C30192 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVD2634,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568515,C30193 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVB2821,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568575,C30194 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KUU8957,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568578,C30195 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KUU8956,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568618,C30196 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KUU8955,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568623,C30197 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVP2152,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568836,C30198 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVM2074,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568843,C30199 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVJ2252,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568861,C30200 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWL1744,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569047,C30201 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWK1656,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569034,C30202 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVR2066,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569037,C30203 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWH1973,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568818,C30204 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVU2106,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568815,C30205 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWH1839,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568823,C30206 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWF1806,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B568839,C30207 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVY1870,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569036,C30208 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWC1841,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569042,C30209 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWK1559,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B569071,C30210 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQX2392,2008,Diesel,2449,OF-1722,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840788B594311,C30211 ,30 ONIBUS URBANO,09/11/10 18:37
KOQ1727,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B594301,C30212 ,30 ONIBUS URBANO,09/11/10 18:37
KPD2991,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B594307,C30213 ,30 ONIBUS URBANO,09/11/10 18:37
KQR1132,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601656,C30214 ,30 ONIBUS URBANO,09/11/10 18:37
LSX2575,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601716,C30215 ,30 ONIBUS URBANO,09/11/10 18:37
LSX2574,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601650,C30216 ,30 ONIBUS URBANO,09/11/10 18:37
KQL9311,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601659,C30217 ,30 ONIBUS URBANO,09/11/10 18:37
LSX2576,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601672,C30218 ,30 ONIBUS URBANO,09/11/10 18:37
KQX0785,2008,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840788B601662,C30219 ,30 ONIBUS URBANO,09/11/10 18:37
KNS6153,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605055,C30220 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KOP1619,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605058,C30221 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KPI1809,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B602181,C30222 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KOE5374,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B599426,C30223 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KNS6154,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B600465,C30224 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KNS6152,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B600461,C30225 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYU2314,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637222,C30226 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYU2313,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636972,C30227 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYT2365,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636960,C30228 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXZ2797,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B636947,C30229 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KPD2549,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B623446,C30230 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KOR2044,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B630506,C30231 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQV2179,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B630504,C30232 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KOE4702,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B630497,C30233 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LSD2133,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B630493,C30234 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LSB2181,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B623463,C30235 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQX7875,2015,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB006248,C30236 ,51 ONBUS BS URB C/AR C/E 2CATR,09/06/15 11:03
LPL7459,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672861,C30237 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRZ1606,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672909,C30238 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTH2727,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672865,C30239 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQO4383,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672891,C30240 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL7460,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672859,C30241 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVD7262,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672888,C30242 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUT2576,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672853,C30243 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL7461,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672472,C30244 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUR2985,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672851,C30245 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUT2575,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672848,C30246 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPP5952,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB716188,C30247 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
KXT5186,2010,Diesel,2701,LO-915,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM688277AB712576,C30248 ,26 MINIONBUS URBAN S/AR C/ELEV,09/11/10 18:37
LRZ3521,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB760646,C30249 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:51
LSP3631,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB761268,C30250 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:52
LSP3637,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB761289,C30251 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:53
KYX4228,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB763358,C30252 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:54
KYX4227,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB763379,C30253 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:55
KYX4226,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB763405,C30254 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:56
KVR4518,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB763409,C30255 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:58
LSP3636,2010,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB763411,C30256 ,30 ONBUS BASIC URB S/AR C/ELEV,02/03/11 12:59
